timestamp,Grid_001,Grid_002,Grid_003,Grid_004,Grid_005,Grid_006,Grid_007,Grid_008,Grid_009,Grid_010,Grid_011,Grid_012,Grid_013,Grid_014,Grid_015,Grid_016,Grid_017,Grid_018,Grid_019,Grid_020,Grid_021,Grid_022,Grid_023,Grid_024,Grid_025,Grid_026,Grid_027,Grid_028,Grid_029,Grid_030,Grid_031,Grid_032,Grid_033,Grid_034,Grid_035,Grid_036,Grid_037,Grid_038,Grid_039,Grid_040,Grid_041,Grid_042,Grid_043,Grid_044,Grid_045,Grid_046,Grid_047,Grid_048,Grid_049,Grid_050,Grid_051,Grid_052,Grid_053,Grid_054,Grid_055,Grid_056,Grid_057,Grid_058,Grid_059,Grid_060,Grid_061,Grid_062,Grid_063,Grid_064,Grid_065,Grid_066,Grid_067,Grid_068,Grid_069,Grid_070,Grid_071,Grid_072,Grid_073,Grid_074,Grid_075,Grid_076,Grid_077,Grid_078,Grid_079,Grid_080,Grid_081,Grid_082,Grid_083,Grid_084,Grid_085,Grid_086,Grid_087,Grid_088,Grid_089,Grid_090,Grid_091,Grid_092,Grid_093,Grid_094,Grid_095,Grid_096,Grid_097,Grid_098,Grid_099,Grid_100,Grid_101,Grid_102,Grid_103,Grid_104,Grid_105,Grid_106,Grid_107,Grid_108,Grid_109,Grid_110,Grid_111,Grid_112,Grid_113,Grid_114,Grid_115,Grid_116,Grid_117,Grid_118,Grid_119,Grid_120,Grid_121,Grid_122,Grid_123,Grid_124,Grid_125,Grid_126,Grid_127,Grid_128,Grid_129,Grid_130,Grid_131,Grid_132,Grid_133,Grid_134,Grid_135,Grid_136,Grid_137,Grid_138,Grid_139,Grid_140,Grid_141,Grid_142,Grid_143,Grid_144,Grid_145,Grid_146,Grid_147,Grid_148,Grid_149,Grid_150,Grid_151,Grid_152,Grid_153,Grid_154,Grid_155,Grid_156,Grid_157,Grid_158,Grid_159,Grid_160,Grid_161,Grid_162,Grid_163,Grid_164,Grid_165,Grid_166,Grid_167,Grid_168,Grid_169,Grid_170,Grid_171,Grid_172,Grid_173,Grid_174,Grid_175,Grid_176,Grid_177,Grid_178,Grid_179,Grid_180,Grid_181,Grid_182,Grid_183,Grid_184,Grid_185,Grid_186,Grid_187,Grid_188,Grid_189,Grid_190,Grid_191,Grid_192,Grid_193,Grid_194,Grid_195,Grid_196,Grid_197,Grid_198,Grid_199,Grid_200,Grid_201,Grid_202,Grid_203,Grid_204,Grid_205,Grid_206,Grid_207,Grid_208,Grid_209,Grid_210,Grid_211,Grid_212,Grid_213,Grid_214,Grid_215,Grid_216,Grid_217,Grid_218,Grid_219,Grid_220,Grid_221,Grid_222,Grid_223,Grid_224,Grid_225,Grid_226,Grid_227,Grid_228,Grid_229,Grid_230,Grid_231,Grid_232,Grid_233,Grid_234,Grid_235,Grid_236,Grid_237,Grid_238,Grid_239,Grid_240,Grid_241,Grid_242,Grid_243,Grid_244,Grid_245,Grid_246,Grid_247,Grid_248,Grid_249,Grid_250,Grid_251,Grid_252,Grid_253,Grid_254,Grid_255,Grid_256,Grid_257,Grid_258,Grid_259,Grid_260,Grid_261,Grid_262,Grid_263,Grid_264,Grid_265,Grid_266,Grid_267,Grid_268,Grid_269,Grid_270,Grid_271,Grid_272,Grid_273
2024-12-01 16:30:00,79078,268685,5656445,486678,171302,159002,262405,2452,183987,8043,7427163,52,2218,6823056,648,10960,658,4779,4192,4651,11814,63450,8001,38505,110982,48189,61005,7505892,373580,53161,306044,7911,6865,189393,1331,10269,14010,116233,21637,152940,6842234,56262,22174,11706,43080,12369,124603,216914,22195,3394294,10144,46329,9217,87877,33457,5911,18203,9334,6860,12206,4813243,0,14659,18779,19216,2738,1867,13609,6545009,0,21831,12668,16203,2990405,39433,21744,33058,1224,157,74171,16392,10765614,17812,74651,21207,5634,1871,60255,24682,6908157,4250,514,8364,31965,2297,11846,2329,7351,31493,4852485,59992,26005,21355,1268,1629,15702,274,0,1473069,7257,15166,41818,6642,58420,31227,1380,8663,614,358,8623951,48165,2615,12108319,37511,81936,32242,2369,127130,99338,116672,213296,177055,6775042,50592,15625,3535234,38437,41949,11770,242957,31857,161938,9592,23799,323115,61026,74928,1231195,132739,595245,23547,137296,2376204,12984,35740,2517495,82529,17948,102349,18752,49440,24624,0,35816,3114,11659,26319,2537,7993649,14239,12676,32326,39572,3055275,220987,5069,21624,309926,463,171857,227268,1133,25299,29,0,118,28162,6335820,32148,171,13299,20687,7370,19747,5390,20234,2010,92,11217440,13968,351,0,1379,113738,52266,99167,4281,776,110073,2521549,15430,93579,2321,59027,32869,4546315,377,9909,69482,71817,2811,0,4194,730,71368,109503,4057,49772,1735,5808,22834,4851,4630764,4726,178,314,5902820,49352,34860,211,385175,46231,9618,0,0,0,0,0,696254,0,0,0,0,3239263,311222,104438,6428,750,53777,215933,39551,42489,35111,11392,3209178,6866,4787,1096,2694,22304,2022,22635,3201
2024-12-01 16:35:00,234526,78199,5285257,593439,97460,136246,75747,695,128989,16345,9153158,23,8861,6121099,4173,11283,1751,7405,4676,3067,12409,72350,435,35766,58504,24299,366459,7619526,23501,178413,273106,7709,42632,178164,18367,4854,22910,190125,13728,23969,11933154,52072,9049,28368,31436,23572,169602,427277,29017,3699457,4475,31646,2576,25364,31057,2867,10109,10458,6612,18573,3769423,900,19968,37791,11298,1421,1934,2041,7536410,40,18193,8885,39568,3206912,66736,32404,29866,1428,0,77552,14611,11752144,7032,17559,8113,9763,1553,33838,15606,7865240,4404,4212,7287,64079,22817,17440,43431,3685,94410,6814780,68317,21093,21225,1893,2400,7944,415,0,1779767,6052,36646,40817,1766,1336,11046,182,322,12977,24,8554208,4935,9874,9979339,11360,27891,37138,16905,25898,92066,271659,172756,47441,9588327,80405,18912,4274067,73249,118035,13562,249087,40287,400453,9695,17606,176594,29239,12404,921418,219268,1014745,11917,33477,3500301,13492,10655,2442855,132663,14615,55819,16782,41307,14194,118,92948,28481,40450,23314,10154,7844334,47551,24378,109469,94816,5250973,303718,20322,169079,117519,826,89985,461140,2441,31813,1956,0,0,20557,6837488,12256,0,2150,21446,2886,81580,194,61413,0,192,9274956,23811,253,0,1280,130059,8649,7811,2522,2902,37299,4649225,28205,69655,1405,48539,28162,4248435,9747,15900,35951,39516,5583,5644,9885,28,40878,17490,1104,82514,3519,11555,11444,7640,5114828,4553,18528,650,4439164,9460,42612,341,8315,27657,2318,353,46,0,232,0,671453,0,136,0,1877,3283699,87230,128972,23983,712,55043,196609,22521,52579,131874,5019,3716179,7540,39046,4970,3358,10177,8860,56533,7515
2024-12-01 16:40:00,352643,20355,6575331,518786,158030,17257,28396,689,40909,31023,8195787,35,2850,5323759,1543,19092,49,8480,1709,2157,4143,50691,6217,85956,86137,20073,22453,7628399,7958,14799,161363,51570,9987,250848,14063,7470,20778,183442,29202,31525,4974133,924186,14800,7838,47240,39849,170715,346585,46302,4101626,5965,188794,2318,52191,22038,811,4339,9777,13674,6218,3900234,1057,15041,14154,15246,2075,2452,2289,5945756,0,24433,14685,21384,3327526,95933,64928,15012,4893,369,111201,17734,10353224,27189,22624,18879,12009,13076,32317,76350,5658186,4742,5229,643,7042,10559,21676,25090,10831,29241,6742957,132403,608,15223,21,132,5318,3494,0,1532860,11314,3654,41426,5428,1061,9367,1848,0,23781,1076,8542373,12327,4900,12433442,97059,84123,223203,6715,64300,43781,43660,138140,255532,8013697,106909,18412,4532045,82080,45918,8393,184384,30762,325862,13000,7486,189623,6342,21505,648800,58936,1133793,10432,19910,2049362,24467,14716,2126187,56665,32723,70785,19894,54906,6719,0,54389,8545,7076,10857,3557,7599261,29763,12697,48092,73347,3638202,156150,15246,329517,254935,777,56927,460593,256,45117,1312,0,1,34459,6725511,39781,277,36941,50826,7975,12746,110,18425,1319,0,9336489,13794,538,394,1169,217180,6343,11852,501,1059,36714,3121245,9360,65816,139,22377,15481,5020096,1164,21702,56006,40116,1461,11413,6490,0,33360,12254,1,87213,669,8948,2736,11385,5332102,21216,5464,5929,7696711,23926,68937,6452,18063,46346,38479,122,156,329,14,4486,748234,193,0,0,1797,3170119,109714,14903,5983,1135,67679,77670,10290,15893,6677,22956,3581150,27104,25751,2894,956,20739,949,37508,4700
2024-12-01 16:45:00,590275,27663,6400578,228497,73630,22863,30340,1072,79739,11927,9869528,353,6619,5469392,456,6048,1622,14548,2199,8706,2228,64434,3514,35602,36275,27312,25326,8254958,8084,47984,185788,17993,2991,215911,9600,34163,14655,94278,112318,64312,6148046,101237,30052,8540,78742,21449,184862,13639,74942,3535939,18179,42945,6023,39307,41673,169,7337,20375,9650,12797,4416110,0,7943,5698,18908,5222,163,5291,6783778,106,28993,40997,13679,3860253,61559,3459,37166,4894,0,181062,66624,10431273,20737,57319,11618,8705,2722,16945,89665,6642910,18168,4542,4100,6404,4477,59052,19376,14553,22419,7266547,40443,3143,73311,1251,489,6639,477,6,2079593,11887,2878,75091,9848,3141,13112,1593,0,1607,245,9583498,30050,3245,10466235,25364,37073,44673,913,41080,56459,10258,49028,25688,5433816,187388,11156,4697267,3270,27246,8297,221145,30207,27085,22,4897,110920,15656,18571,1380121,88573,568203,18142,26073,2013816,15902,101072,2131217,45995,104661,12692,67769,181573,5895,1090,9596,17634,10206,8803,568,8969087,24170,19283,43893,47610,5999469,413658,9769,11815,93031,7939,226160,343898,593,433047,14676,0,0,16938,6290241,28181,2395,14252,30803,3876,25131,2780,16626,1860,51,11707850,6951,5,6340,272,119518,10248,12432,12635,1424,28833,4171244,1544,74036,63,34897,14667,4010708,2041,41276,79623,54388,2040,93,37589,15957,109915,9731,35,79847,3741,27586,18329,10790,6468052,14346,3975,13876,7256975,19700,37724,2557,28155,34049,6068,87,37,64,110,0,1872133,246,593,9,167,3401357,81393,29093,11317,2039,36354,59504,18109,42026,22465,16020,2936710,2808,48845,19198,5078,15554,12488,66793,24365
2024-12-01 16:50:00,40292,31851,8087648,785710,35641,9242,45306,2691,12601,170718,9709878,10924,81260,7057507,994,27107,4497,49918,15034,3631,29974,93174,5673,41293,102425,62268,119044,7760610,10744,55031,389629,71699,3890,72558,2899,7192,21904,78681,15935,116525,4398472,71864,30230,1468,137142,51301,158812,3674,225989,3365641,8131,38288,7465,33583,19330,3235,4288,13004,7888,10906,6784492,271,32709,34898,8158,14669,13536,11804,6739519,0,39925,24094,6484,3233501,56414,5802,25803,987,0,131856,36755,11384250,32374,99141,67542,8742,4214,79923,184001,6964575,18404,8036,8108,8851,1371,38190,22230,6587,37641,7204541,47703,680,22073,0,1201,7413,1344,0,1714824,17290,14497,39737,3723,20424,6698,1184,0,899,936,9608476,39353,991,11188207,72443,27715,67312,1663,25870,16234,9099,39639,12520,4536799,105949,21203,4580641,2186,26358,3945,196139,14381,11549,212,10820,118962,3768,10764,590373,33196,1277846,11271,28372,1615481,15404,3518,2048452,46224,14208,12613,14779,66310,33294,0,8727,12378,3035,104286,279,8676310,7586,7545,47341,24406,5817738,72459,2747,18197,289974,1223,17967,392013,2661,24331,282,0,0,5518,6557164,83565,323,5344,36053,1800,49814,24904,28399,99428,115,9597748,57665,101556,0,451,92396,14864,10659,13371,1134,28998,3387930,1163,35228,454,50583,13387,4532348,2666,41075,63911,37883,2906,277,10272,0,60759,6109,228,39084,1183,24701,15158,10014,6792387,7971,1715,11411,4285478,15144,34700,260,17852,19223,4196,1,925,0,13,3,1147391,0,3189,4,5,3135048,261164,139933,7069,2455,60919,144437,22560,72896,62983,13304,2185105,16420,22618,4987,972,28714,19706,46045,22539
2024-12-01 16:55:00,57424,32338,6683839,852767,94268,8532,56215,5379,34569,15730,10326487,7265,37606,7455935,52876,54278,21841,12773,49983,26998,32285,57870,6308,52885,157580,172738,56939,6411030,13516,43449,217575,94167,13252,115657,17639,60659,23132,71509,108636,17062,9889794,47898,5574,15839,117403,119651,255930,13976,595426,3958681,20388,49384,16131,62084,160272,7777,8876,10165,12790,26666,5839612,156,9027,20487,13043,1329,82,4576,7042965,113,35069,30384,13560,4156675,54103,5098,127189,1951,148,183635,36763,14022461,31429,67346,14472,21492,4306,41629,115755,9330575,18778,137032,11878,14647,4565,19482,14797,10947,77414,6135953,28167,6205,8319,3,1368,31463,4042,0,2383381,2135,5709,20322,30706,9505,92151,19641,0,4117,888,8141221,15157,5288,11171553,27061,20815,21911,2215,19174,64083,37335,96345,63385,10220540,209693,24805,5270258,1642,14013,15227,264993,10396,5591,2246,8562,78053,15881,10783,369186,51572,1399540,12472,13966,1888362,14261,6125,1765403,38678,25160,9618,17550,74156,12223,0,18818,15565,10659,8209,159,8017794,17563,10668,26773,24909,3903741,162879,29417,50557,216217,1247,106778,556470,4546,14944,7774,0,0,14790,6110471,21770,4757,8096,29868,8527,173162,39354,2876,122720,605,9388442,260116,468536,0,4618,52854,30763,22748,6636,789,14323,2369145,6084,21229,0,48751,14397,3563700,5517,22201,85879,31510,1409,267,15675,22,49811,6824,46,28317,4923,18265,12638,13471,9332395,627,1629,5636,3539845,12956,29954,16560,18573,21461,23921,0,71,0,0,0,1147446,0,0,0,182,3237641,156148,68010,19392,13692,92185,244249,30974,123347,103060,20862,2617297,13506,19719,10398,3016,24887,2889,114355,12839
2024-12-01 17:00:00,33032,45711,6713425,877016,62856,18040,33601,741,58063,88394,9926903,1056,5244,6980062,13136,43703,1718,31131,57701,14593,16341,131840,17470,24065,54498,49134,31331,5950118,3702,44893,189123,12569,21333,40243,1193,3949,18714,29600,230550,45132,12508788,27323,9072,3769,51887,55876,264548,5489,133831,4789317,6093,20717,1935,34905,18108,871,2533,17681,19757,6408,3764485,866,8978,19125,12981,2397,4539,1221,7227287,0,13369,29770,9068,6126261,37215,3678,15947,2557,0,229624,15649,12107279,9340,16299,63871,1774,8424,27769,17118,6770240,7138,1279,4366,15297,19958,19079,7548,9425,51837,6053115,138537,19580,60871,97,4590,17773,4087,0,1706536,6313,3481,85046,20127,14914,27221,11127,132,17475,59,8851330,28780,18798,11539751,12292,8208,30920,1273,31650,82952,73924,96310,19586,15038464,114931,20233,5905898,4189,37923,7743,239298,35416,2768,22176,7702,224734,15694,86691,1253555,204182,730320,92966,65466,2698319,12207,5883,1776413,28084,7472,7089,13788,49687,33953,0,31040,187815,61720,19934,170,9136588,22064,50122,174779,52836,1786851,69253,61735,139616,326755,54,110815,410033,2324,10340,13816,0,0,26277,6689305,51923,1212,1865,16214,1881,108257,58076,43717,294800,10903,10630467,74313,256891,21054,14827,45287,4318,99830,3511,2288,34625,2075802,9236,46883,1500,48515,16677,4571685,378,43712,53023,23537,496,4,3659,1401,53145,4729,376,28930,1224,27914,31141,22130,5980120,1377,5869,5821,3864493,2089,53066,2153,8440,40761,10496,1401,425,1,466,7,1145032,126,0,0,1767,2780790,101285,25413,7336,852,65678,60454,33001,24184,26356,9775,3070790,35204,5528,6810,3583,51388,29864,47052,20218
2024-12-01 17:05:00,307075,43912,8312199,755779,67848,182493,60722,871,189102,321993,9983620,1340,10055,7903475,4866,23098,5272,9371,986,9795,14391,72059,2898,40965,48854,54380,54601,5556199,10903,72455,307974,383496,19671,205774,2952,14915,20561,156211,26195,45230,13579623,15394,52295,2982,227663,53789,279849,8790,13926,3918332,11285,69238,27782,69761,23825,8467,14710,20707,68877,5973,4366618,1019,37473,27152,11670,4047,6690,3405,6140530,336,65145,14578,15971,4844951,51445,10114,22208,872,6,77497,72411,13095231,2631,15742,10861,12740,2788,27777,9512,7865825,5680,76188,3150,2753,3480,10473,2123,1548,17883,5474867,14485,6402,12420,249,3173,11230,1065,1095,2028517,7117,2658,24584,2575,9017,6310,1193,0,7237,0,6432822,22343,18684,13762724,78257,9091,19434,8164,27425,38471,13969,37751,26850,13379893,303573,25885,5320559,5313,37011,14220,268682,40532,33698,16845,30259,71753,19596,7641,984045,29241,803800,9322,9866,3188716,31689,112207,1423540,39510,20738,10408,16743,58712,18673,0,28180,24561,11700,7791,2031,7505679,37337,27124,54995,31787,2487793,88219,3391,19106,121207,6337,118746,138675,1678,6400,5399,0,702,79114,6765716,29479,2790,10087,13274,3730,128173,95613,53012,203636,7861,7671031,45317,391621,2886,100080,51891,980,6099,15226,2587,20943,1959361,3497,26878,1,57990,21814,3738752,24832,9827,160000,26321,11390,1,37820,1561,71216,16443,10919,36986,6439,23661,15591,9476,6626593,13149,3042,6719,3487464,11173,39736,1362,10616,279882,6223,0,1938,0,0,0,1179048,0,0,0,242,2238302,115252,32079,5122,1901,59517,89345,64341,34207,135472,8888,3226815,6751,3752,4774,1560,16017,3762,27257,26937
2024-12-01 17:10:00,323207,60071,5773523,615467,185284,27047,29084,40795,72547,187653,9713402,1896,5250,7292126,7485,26916,7405,12887,10710,925,9440,62370,5292,51041,53041,35465,145473,4963488,4892,39645,174554,328517,40892,141261,2821,5175,28783,124824,19559,29057,13820498,31287,32866,24875,146519,42405,222909,20372,19831,4313377,6722,60362,26932,37955,19985,20699,17239,245670,132778,13358,4349795,821,23130,22129,5254,14813,40351,16704,6586709,207,22067,23865,16495,2969014,43225,11002,17827,2395,36,78516,14933,13428908,19654,11385,31527,15625,58458,21672,18658,8646796,1130,26250,4171,4120,2913,8709,13926,2820,11033,4279608,28770,2388,16142,18,3974,17191,206,0,2093205,236,3702,28181,8062,20825,7329,3960,0,6115,33,7134254,17272,5299,12314091,136769,24119,42751,1662,29531,40438,22610,79584,61078,14265570,320311,47555,5658985,4776,19008,10162,251107,22187,31233,19124,17228,196983,5031,35612,1520372,57644,458572,15100,44790,3388686,18435,13706,2347706,30398,17884,6374,7722,31419,29515,0,13557,18315,11659,23134,5009,8114604,15738,12386,9650,10547,2908036,78172,12113,28298,4313,2292,65076,19841,1356,10739,1969,0,0,11695,6949758,36466,5420,2075,28056,4990,304309,376145,6889,118079,7022,6887786,198571,136139,0,26553,81194,3046,19167,44743,673,26512,2196986,1724,31267,340,96078,23972,4187967,2995,25584,149321,11231,2452,23,14972,23,154875,246310,5309,25158,2742,32202,35236,12084,5813629,24364,5956,10067,4371511,11883,26132,1670,29126,77284,7767,10788,238,10644,10280,16,1182686,10736,14403,67,32194,2532106,76251,20278,2747,993,48058,45341,32438,42638,19886,3512,3712968,5542,7794,1255,12176,20504,9082,63661,10126
2024-12-01 17:15:00,798259,54932,6786602,126077,243860,59387,73817,14096,44924,59052,8312253,1,12542,8031546,1772,6616,1140,11434,8706,12374,8263,65851,1524,33100,27450,38314,36113,6085835,5763,33084,148933,56612,10784,73375,5255,8696,12538,59278,47934,50754,15386994,61326,45886,9643,113423,83218,240419,13122,39236,3148067,22148,32341,1807,28928,45849,82,13114,394159,154729,13688,5904568,24,9324,16181,3223,2015,6603,4330,6539772,0,17349,5732,24413,2889066,62118,5638,17691,4827,0,94828,19732,12639715,9243,5748,14695,11585,4297,87513,15459,8612616,974,25562,1490,26956,388287,20714,7388,11842,70317,4306308,27122,50834,6811,0,3111,29787,1172,0,2013382,1334,2230,23753,5906,19125,20122,422,946,13871,4473,6974139,24263,1321,13728458,36101,21655,95829,2953,45845,68738,6553,32395,8184,14942460,151761,28006,4481534,5305,20966,8070,365098,34184,50294,7366,28305,111749,5929,42935,1263706,152981,688285,26504,39459,2879794,2777,13496,1877270,23038,29787,11798,16206,103706,16814,0,15691,11124,28314,17905,14766,7113274,18393,12457,8416,12482,2852885,127584,12051,21335,12289,2089,22750,16775,5366,30403,5305,0,0,93972,9324474,326031,11842,1650,17794,1066,191984,15897,8251,126065,555,7113022,954,158420,2,0,79480,1217,12564,14279,3001,24935,1991607,3936,528079,500,113512,42340,3964658,32842,87292,124948,42377,3761,2555,33431,2,84593,35521,1640,48510,12408,16416,6413,4700,6460456,40002,2169,7786,5404123,21844,149246,320,69195,135716,4744,0,192,0,0,0,1317789,0,6,18,8614,3495971,155902,26942,9592,821,388151,55962,33076,49722,26785,10541,3383524,6456,10214,9008,20026,10786,21369,50013,9897
2024-12-01 17:20:00,788178,34014,6908497,186683,271269,59095,101451,487,274264,15082,9553959,7251,51342,6596175,57715,16167,24022,38198,30270,49949,18408,47699,1116,47235,39476,37402,31282,5734730,41261,19292,176593,180902,13898,581377,3625,15055,5411,37786,542358,109826,6056339,26737,43850,6451,116558,15376,300698,21791,16285,4379150,31402,27702,2039,32060,61320,3207,6654,148292,31675,23323,4364110,70,15266,12752,3058,4814,3360,9600,8681271,0,38577,3483,6197,3203068,20000,2875,16201,2421,345,28093,5442,11040149,41672,9373,131013,12316,12055,38279,23421,8255560,4290,2368,9534,18619,312238,5241,5846,4750,55927,5451650,19166,1857,22387,49,5598,17987,1500,0,2444929,1562,5203,103363,7932,15570,45127,3550,232,1593,1667,8591592,21670,4752,10497213,82934,99145,34236,2391,15695,36186,8471,48697,9657,5759614,170814,32035,5672657,6722,5285,2540,391994,21440,50257,8614,12385,180223,11093,71927,1417934,64748,426640,40309,37715,2658615,4291,6810,1799034,31935,15978,42883,7575,330260,19048,0,55075,56893,24416,12818,2380,7774453,19853,35053,49977,48560,1966615,171625,4906,209830,36008,4260,57928,34088,4294,15843,2304,0,78,13129,6273625,26165,35828,12922,16556,1519,18724,22083,25949,150561,4959,7054879,25202,166942,0,1201,88663,2422,7759,4166,13645,30161,1802853,2063,55791,1510,63014,6372,3802923,12419,22216,29990,57366,8246,1145,19024,71,84553,69444,1080,77549,972,10561,24387,2027,5968786,20770,6206,4978,3634954,46896,28506,236,36278,70395,8919,0,1946,0,0,0,1418184,0,3920,0,733,3733089,114702,54018,5627,1041,88164,52605,115504,189384,109622,5808,3528859,6346,31914,17769,8773,47215,30156,17037,13840
2024-12-01 17:25:00,917889,77035,6993347,169942,97089,83733,66217,27,112765,58444,8136695,513,31852,7002053,59548,11199,17480,65905,3403,55830,5129,101931,10028,40422,75733,50789,117137,7200868,10275,145184,382107,72035,24487,74188,8154,11831,13790,71851,42841,93228,4976788,20419,30620,5451,117320,17158,294343,4952,16718,3617740,27883,33965,5164,45826,25963,0,9624,4937,2858,8199,4006492,3,16301,45126,4662,5972,7126,17749,7902725,0,46491,17858,13632,3049973,43794,69380,10364,3649,0,187565,25810,11054730,6600,13616,23395,13603,6046,50925,6487,7593632,956,7893,6033,5939,37801,27349,4088,10192,43766,5351087,26401,5256,29788,5,5930,10056,1592,0,2654099,1520,10809,29662,14822,13406,18150,512,0,5502,360,6503674,33736,4609,11227181,73985,10490,92066,516,31508,17692,19437,39607,16455,3769026,235649,40251,3705478,4084,19021,6728,297493,16892,13373,2582,465234,151043,11651,17216,1207411,114031,695350,60822,12841,6149602,1035,11529,2058607,305069,19480,15744,11838,232803,12836,85352,29422,22097,42754,11756,4967,8186636,16099,32408,40202,28276,2583275,83319,9809,822450,22097,389,41437,24027,12099,6112,7418,0,0,17054,6025524,25782,13323,11142,9799,30775,20123,38837,37776,154190,295,8831890,9798,85353,300,4630,87909,12373,29650,8948,73,68419,2347618,9032,52863,0,20726,8279,3458454,1144,20975,36829,14057,1802,2432,8968,295,116113,34181,631,52858,8652,5451,12180,12527,7058427,16817,2667,9761,4046719,17668,90974,7702,27144,44519,2370,180,648,0,0,50,1308333,3333,1391,82,4919,5699230,283483,77576,31327,7069,58258,130177,87247,39022,154834,24210,4491304,35827,65034,24391,15368,60437,15400,65102,49117
2024-12-01 17:30:00,908132,84204,6867555,424510,156405,58954,508098,790,56603,16631,8567835,158,5168,10472214,15041,55645,54501,112177,65324,3761,9294,66040,7782,30093,65761,28227,25268,6332277,8007,111127,308361,85487,16596,82645,50008,23014,18699,16894,129264,48835,5036220,20195,32374,3808,83723,13013,301386,4118,8331,3897515,14821,83000,24877,46230,48672,0,32832,13894,490,25971,3429346,2239,8150,17717,2836,1626,5581,3794,6142116,6,39892,40991,114297,2657787,123033,57480,22337,2758,0,67416,12268,12789117,13098,7013,9625,12196,3425,38752,16053,7767849,7115,8387,5221,4516,4932,12602,4173,3370,38412,6351149,33350,5140,7027,1216,6814,16527,5532,0,1973320,2101,3065,41365,24276,11976,22865,342,0,2613,5651,5592585,30248,5930,12649326,124205,15271,61606,342,40028,74472,24337,71335,52353,5085575,287558,33642,3712997,9387,14685,10957,284462,6535,52886,1421,25602,154797,25960,76708,1042849,324531,823820,84204,74579,3392042,11187,27253,2485363,492344,36511,62523,29349,220354,90750,15112,58082,80582,11561,14231,6964,6842296,16671,47736,17259,38404,2149056,162297,14534,406482,7334,620,24610,51046,3154,16161,4666,0,0,20259,7249271,58137,7228,16667,17781,4050,12681,17626,11884,69160,6074,8553482,3447,145310,5849,7574,180325,2168,12324,7551,617,24425,3165959,2366,38772,0,48674,12260,3484628,1309,26133,33275,28462,3743,6377,13769,232,170937,51344,0,68228,1162,17312,23383,17537,6800765,8448,1075,20490,4191531,31088,54703,1027,40669,205165,5709,488,8617,0,7,1001,541516,2018,1021,0,713,4803754,325776,60645,30048,2049,87823,107293,42810,58149,340499,14515,3306054,6427,15767,16962,8661,61346,4200,17002,31973
2024-12-01 17:35:00,544013,56341,6783677,383735,85092,17496,326289,164,36232,6453,9185030,16897,3937,8404968,615,33469,109,32335,9153,2215,33594,59470,10856,37959,38507,40996,125584,7349492,28633,48695,277094,44534,6602,135833,11099,28639,2693,20014,316829,67608,5806049,44123,22277,22223,62395,10170,200117,4488,35451,3611409,20634,36793,12172,19717,17770,1315,11517,22063,10240,20491,3263298,0,8191,29729,919,610,2960,4793,7116598,0,162015,23428,28418,3362536,114408,4554,19644,546,501,113420,11117,12303501,20047,2792,63555,11007,1075,33466,12299,8829623,5220,5131,1343,103568,13175,15149,3445,1820,17262,6014547,26918,5149,11988,627,2813,8476,0,0,2210277,140,15360,57187,3684,11061,1531,29,2049,2936,2148,7035836,37921,5850,11869744,49189,33697,61041,10203,51822,37454,32698,44789,24939,5877434,234457,34451,3295011,11280,31236,16232,268277,20280,17095,4283,16231,208049,14360,16667,1034977,98788,827667,46509,80068,3066465,3712,11818,2225697,893287,17330,121129,13714,239177,110118,92750,12797,27022,16052,3862,570,8309153,13069,19432,13842,12233,3237758,132726,92,281462,22906,37532,198069,36613,1535,21523,45530,0,0,34060,6812970,208297,7197,155797,2820,5780,17175,38335,49680,78444,4612,9349378,11756,84964,224,1079,102000,1873,6147,6081,1811,15913,3061044,3186,14094,0,105364,4392,4534725,7641,42665,69148,43146,1248,459,38757,125,174793,33915,644,79768,14726,10089,27609,6677,7533924,7726,4813,15268,3702084,19023,34652,1140,21834,126277,4413,103,19647,76,14,114,385637,65,62,19,1134,3430930,207961,26233,4468,33,37505,143497,10397,37854,40471,16178,3266590,55663,3871,5836,4969,44556,26283,215710,126283
